id,name,serves,ingredients,instructions,meal_type,is_vegetarian,protein,carbs,fat,fiber,energy,iron_mg,magnesium_mg,calcium_mg,potassium_mg,sodium_mg,vitamin_c_mg
169,Olivier Salad,4,"[{""id"": 1, ""name"": ""potatoes"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 2, ""name"": ""carrots"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 3, ""name"": ""peas"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 4, ""name"": ""pickles"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 5, ""name"": ""boiled eggs"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 6, ""name"": ""cooked chicken"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 7, ""name"": ""mayonnaise"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 8, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 9, ""name"": ""black pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}]","1. Boil potatoes and carrots until soft, then cool and dice them. 2. Dice the pickles, cooked chicken, and boiled eggs. 3. In a large bowl, combine the diced potatoes, carrots, peas, pickles, chicken, and eggs. 4. Add mayonnaise, salt, and black pepper to taste, and mix well. 5. Refrigerate for at least an hour before serving.",lunch,f,23.04,117.45,151.28,21.45,1909.51,7.09,182.71,114.43,2626.29,2340.20,178.71
170,Bunny Chow,2,"[{""id"": 440, ""name"": ""Bunny Chow"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 22, ""name"": ""bread"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 441, ""name"": ""curry"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 235, ""name"": ""Mixed Vegetables"", ""quantity"": 200.0, ""serving_unit"": ""g""}]",1. Take a loaf of bread and hollow out the center to form a bowl. 2. Prepare curry using the curry powder and mixed vegetables. 3. Fill the hollowed-out bread with the curry. 4. Serve immediately with the bread exterior as a side.,lunch,t,5.60,24.00,1.40,5.80,127.00,1.90,47.00,98.00,637.00,157.00,20.00
171,Vetkoek,4,"[{""id"": 1, ""name"": ""flour"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 2, ""name"": ""yeast"", ""quantity"": 10.0, ""serving_unit"": ""g""}, {""id"": 3, ""name"": ""sugar"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 4, ""name"": ""salt"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 5, ""name"": ""warm water"", ""quantity"": 300.0, ""serving_unit"": ""ml""}]","1. In a mixing bowl, combine flour, sugar, salt, and yeast. Mix well.
2. Gradually add warm water and knead the dough until smooth.
3. Cover and let it rise for about an hour or until doubled in size.
4. Once risen, shape the dough into small balls or ovals.
5. Heat oil in a deep pan and fry the dough balls until golden brown on both sides.
6. Remove and drain on paper towels. Serve warm.",breakfast,t,55.50,389.50,5.50,15.00,1871.85,22.50,120.00,85.05,635.00,11515.00,0.00
172,Fish Ambul Thiyal,4,"[{""id"": 234, ""name"": ""king fish"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 174, ""name"": ""tamarind"", ""quantity"": 50.0, ""serving_unit"": ""g""}, {""id"": 183, ""name"": ""turmeric powder"", ""quantity"": 10.0, ""serving_unit"": ""g""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 10.0, ""serving_unit"": ""nos""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 10.0, ""serving_unit"": ""nos""}, {""id"": 60, ""name"": ""curry leaves"", ""quantity"": 5.0, ""serving_unit"": ""nos""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 15.0, ""serving_unit"": ""g""}, {""id"": 188, ""name"": ""water"", ""quantity"": 300.0, ""serving_unit"": ""ml""}]","1. Cut the fish into thick pieces. 2. In a bowl, mix the tamarind, turmeric powder, black pepper, garlic, ginger, and salt. 3. Coat the fish pieces with this mixture and let it marinate for at least 30 minutes. 4. In a pot, add water and bring it to a boil. 5. Once boiling, add the marinated fish and the cinnamon stick. 6. Reduce the heat and let it simmer until the fish is cooked through. 7. Add curry leaves just before serving.",lunch,f,104.04,48.82,26.76,6.85,873.75,9.34,234.95,198.75,2336.55,34798.10,7.19
173,Kottu Roti,2,"[{""id"": 152, ""name"": ""roti flour"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 235, ""name"": ""Mixed Vegetables"", ""quantity"": 150.0, ""serving_unit"": ""g""}, {""id"": 240, ""name"": ""eggs"", ""quantity"": 3.0, ""serving_unit"": ""nos""}, {""id"": 44, ""name"": ""chicken breast"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 163, ""name"": ""soy sauce"", ""quantity"": 50.0, ""serving_unit"": ""ml""}, {""id"": 443, ""name"": ""Chili flakes"", ""quantity"": 5.0, ""serving_unit"": ""tsp""}, {""id"": 444, ""name"": ""Kottu Roti"", ""quantity"": 150.0, ""serving_unit"": ""g""}]","1. Heat a large pan and add butter. 2. Add chopped mixed vegetables and diced chicken. Cook until chicken is done. 3. Beat the eggs separately and add to the pan, mixing well. 4. Add the previously prepared roti and stir well to combine all ingredients. 5. Add soy sauce and chili flakes, mixing consistently until everything is well combined and heated through. Serve hot.",dinner,f,95.10,153.99,13.08,25.55,1078.29,10.62,421.30,153.00,1993.28,2923.70,15.00
174,Satay Skewers,4,"[{""id"": 1, ""name"": ""chicken breast"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 2, ""name"": ""peanut butter"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 3, ""name"": ""soy sauce"", ""quantity"": 50.0, ""serving_unit"": ""ml""}, {""id"": 4, ""name"": ""coconut milk"", ""quantity"": 200.0, ""serving_unit"": ""ml""}, {""id"": 5, ""name"": ""garlic"", ""quantity"": 3.0, ""serving_unit"": ""nos""}, {""id"": 6, ""name"": ""ginger"", ""quantity"": 20.0, ""serving_unit"": ""g""}, {""id"": 7, ""name"": ""lime juice"", ""quantity"": 30.0, ""serving_unit"": ""ml""}, {""id"": 8, ""name"": ""brown sugar"", ""quantity"": 25.0, ""serving_unit"": ""g""}, {""id"": 9, ""name"": ""skewers"", ""quantity"": 10.0, ""serving_unit"": ""nos""}]","1. Cut chicken breast into bite-sized pieces and marinate in a mixture of soy sauce, lime juice, brown sugar, minced garlic, and ginger for at least 30 minutes.
2. Thread the marinated chicken onto skewers.
3. Grill the skewers over medium heat for about 10-15 minutes, turning occasionally until fully cooked.
4. Meanwhile, prepare the peanut sauce by mixing peanut butter, coconut milk, and a little soy sauce until smooth.
5. Serve grilled skewers with the peanut sauce on the side.",snack,f,160.26,11.61,18.72,1.36,891.97,5.70,220.95,85.13,1675.53,3122.21,2.94
175,Jok (Rice Porridge),2,"[{""id"": 148, ""name"": ""rice"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 188, ""name"": ""water"", ""quantity"": 500.0, ""serving_unit"": ""ml""}, {""id"": 43, ""name"": ""chicken"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 10.0, ""serving_unit"": ""g""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 0, ""name"": ""fish sauce"", ""quantity"": 15.0, ""serving_unit"": ""ml""}, {""id"": 236, ""name"": ""green onions"", ""quantity"": 20.0, ""serving_unit"": ""g""}, {""id"": 129, ""name"": ""pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}]","1. Rinse the rice thoroughly until the water runs clear. 
2. Combine rice and water in a pot, bring to a boil, then lower heat to simmer. 
3. Stir occasionally and cook until the rice is soft and the porridge is creamy. 
4. In a separate pan, cook chicken breast with ginger and garlic until done. 
5. Shred the chicken and set aside. 
6. Stir in fish sauce, salt, and pepper into the porridge. 
7. Serve hot, garnished with shredded chicken and green onions on top.",breakfast,f,65.88,35.55,7.80,1.68,492.36,3.58,84.36,71.08,718.54,2455.85,6.57
176,Lagman Noodles,4,"[{""id"": 1, ""name"": ""Lagman Noodles"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 242, ""name"": ""beef stock"", ""quantity"": 500.0, ""serving_unit"": ""ml""}, {""id"": 281, ""name"": ""ground beef"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 416, ""name"": ""chopped onions"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 32, ""name"": ""carrot"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 310, ""name"": ""bell pepper"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 178, ""name"": ""tomato"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 163, ""name"": ""soy sauce"", ""quantity"": 50.0, ""serving_unit"": ""ml""}, {""id"": 188, ""name"": ""water"", ""quantity"": 200.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 237, ""name"": ""vegetable oil"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}]","1. Cook the Lagman noodles according to the package instructions. Drain and set aside.
2. In a large pan or wok, heat the vegetable oil over medium heat.
3. Add the chopped onions and fry until golden brown.
4. Add ground beef and cook until browned.
5. Stir in sliced bell pepper, carrot, and tomatoes. Cook for about 5 minutes until they soften.
6. Add minced garlic and soy sauce, continuing to stir for another minute.
7. Pour in beef stock and water, season with salt and black pepper, then let simmer for 10 minutes.
8. Combine the cooked noodles with the beef and vegetable mixture. Stir well and serve hot.
",lunch,f,119.47,610.16,73.04,171.96,3349.14,26.58,828.96,2118.98,21059.84,11218.55,375.47
177,Puff-Puff,4,"[{""id"": 445, ""name"": ""all-purpose flour"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 226, ""name"": ""sugar"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 393, ""name"": ""active dry yeast"", ""quantity"": 7.0, ""serving_unit"": ""g""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 188, ""name"": ""water"", ""quantity"": 250.0, ""serving_unit"": ""ml""}, {""id"": 447, ""name"": ""frying oil"", ""quantity"": 1000.0, ""serving_unit"": ""ml""}]","1. In a bowl, mix the flour, sugar, yeast, and salt. 
2. Gradually add water to the dry ingredients and mix until a smooth batter forms. 
3. Cover the bowl and allow the batter to rise for about 1 hour. 
4. Heat oil in a deep fryer or large pot.
5. Once the oil is hot, scoop small portions of the batter and fry until golden brown.
6. Remove and drain on paper towels. Serve warm!",snack,t,0.00,100.00,0.00,0.00,387.00,0.00,0.00,1.00,0.00,2300.00,0.00
178,Hausa Koko,2,"[{""id"": 449, ""name"": ""finger millet"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 448, ""name"": ""Sugar"", ""quantity"": 50.0, ""serving_unit"": ""g""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 10.0, ""serving_unit"": ""g""}]","1. Soak 100g of finger millet in water for about 6-8 hours. Drain and rinse. 
2. Grind the soaked millet with 10g of ginger and water to form a smooth batter. 
3. Pour the batter into a pot and cook on medium heat while stirring continuously. 
4. Add 50g of sugar to taste and cook until it thickens to a porridge-like consistency. 
5. Serve warm, optionally with milk or more sugar.",breakfast,t,7.70,125.60,1.50,4.00,545.50,4.00,145.60,347.70,492.00,14.10,1.00
179,Waakye,4,"[{""id"": 1, ""name"": ""Rice"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 2, ""name"": ""Black-eyed peas"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 3, ""name"": ""Waakye leaves"", ""quantity"": 50.0, ""serving_unit"": ""g""}, {""id"": 4, ""name"": ""Salt"", ""quantity"": 5.0, ""serving_unit"": ""tsp""}]","1. In a large pot, combine the rice and black-eyed peas with plenty of water.
2. Add the Waakye leaves to the pot to give the dish its unique color.
3. Bring to a boil, then reduce the heat and let it simmer until the rice and peas are tender (about 20-30 minutes).
4. Stir occasionally to prevent sticking and ensure even cooking.
5. Add salt to taste before serving.
6. Serve hot with your choice of protein, fried plantains, or spicy sauces.",dinner,t,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00
180,Chicken Schnitzel Sandwich,2,"[{""id"": 451, ""name"": ""Chicken"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 262, ""name"": ""Breadcrumbs"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 64, ""name"": ""Egg"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 454, ""name"": ""Lettuce"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 453, ""name"": ""Tomato"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 455, ""name"": ""Sandwich Bread"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 158, ""name"": ""Salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 18, ""name"": ""Pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 456, ""name"": ""Oil"", ""quantity"": 50.0, ""serving_unit"": ""ml""}]","1. Preheat the oil in a frying pan over medium heat. 2. Flatten the chicken breasts to even thickness. 3. Dip the chicken in beaten egg, then coat with breadcrumbs. 4. Fry the chicken in hot oil until golden brown and cooked through. 5. Assemble sandwiches by placing a schnitzel on bread, adding lettuce and tomato, and spreading mayonnaise if desired. 6. Close the sandwich and serve hot.",lunch,f,1.20,2.35,0.08,0.12,14.43,0.15,1.58,5.43,12.10,21.13,0.14
181,Full English Breakfast,2,"[{""id"": 253, ""name"": ""bacon"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 240, ""name"": ""eggs"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 457, ""name"": ""sausage"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 113, ""name"": ""mushrooms"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 408, ""name"": ""tomatoes"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 272, ""name"": ""black pudding"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 10, ""name"": ""baked beans"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 176, ""name"": ""toast"", ""quantity"": 2.0, ""serving_unit"": ""nos""}]","1. Fry the bacon in a pan until crispy. 2. In the same pan, add the sausages and cook until browned. 3. Add the mushrooms and tomatoes, cooking until soft. 4. Fry the eggs to your preference in a little oil or butter. 5. Heat the baked beans in a small pan. 6. Serve everything on a plate with toast and enjoy!",breakfast,f,0.86,1.51,0.69,0.15,16.26,0.22,1.74,6.42,20.42,39.56,0.16
182,Shepherd's Pie,4,"[{""id"": 282, ""name"": ""Ground lamb"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 416, ""name"": ""chopped onions"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 460, ""name"": ""carrots"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 128, ""name"": ""peas"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 137, ""name"": ""potatoes"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 27, ""name"": ""butter"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 110, ""name"": ""milk"", ""quantity"": 150.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 0.5, ""serving_unit"": ""tsp""}, {""id"": 461, ""name"": ""Worcestershire sauce"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 2.0, ""serving_unit"": ""nos""}]","1. Preheat the oven to 200°C (400°F). 2. Cook the ground lamb in a pan over medium heat until browned, about 5-7 minutes. 3. Add chopped onions, carrots, peas, and garlic, and cook for another 5 minutes. 4. Stir in Worcestershire sauce, salt, and pepper. 5. In another pot, boil potatoes until tender, then mash with butter and milk. 6. Spread the lamb mixture in an ovenproof dish and top with mashed potatoes. 7. Bake in the oven for 25-30 minutes until golden on top.",lunch,f,90.42,9.75,199.02,0.40,2229.72,8.20,119.95,230.96,1299.01,3335.65,2.14
183,Beef Wellington,4,"[{""id"": 242, ""name"": ""beef stock"", ""quantity"": 500.0, ""serving_unit"": ""ml""}, {""id"": 87, ""name"": ""ground beef"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 263, ""name"": ""puff pastry"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 113, ""name"": ""mushrooms"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 284, ""name"": ""prosciutto"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 463, ""name"": ""egg yolk"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 437, ""name"": ""mustard"", ""quantity"": 20.0, ""serving_unit"": ""g""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 10.0, ""serving_unit"": ""g""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 175, ""name"": ""thyme"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 119, ""name"": ""olive oil"", ""quantity"": 30.0, ""serving_unit"": ""ml""}]","1. Preheat your oven to 200°C (400°F). 2. Sear the beef fillet in olive oil on all sides until browned. 3. Remove from heat and let it cool. 4. In a pan, sauté chopped mushrooms and thyme until moisture evaporates. 5. Lay prosciutto slices on cling film, overlapping them slightly. 6. Spread mushroom mixture over prosciutto, then place the beef on top and roll tightly. 7. Chill in the fridge for 15 minutes. 8. Roll out puff pastry and wrap the beef, sealing edges with egg yolk. 9. Brush the pastry with egg yolk and score lightly. 10. Bake for 25-30 minutes until golden brown. 11. Rest for 10 minutes before slicing and serving.",dinner,f,190.47,241.76,714.12,17.71,8116.99,43.98,270.80,366.74,3968.12,30856.66,10.55
184,Mapo Tofu,4,"[{""id"": 312, ""name"": ""Mapo Tofu"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 177, ""name"": ""tofu"", ""quantity"": 250.0, ""serving_unit"": ""g""}, {""id"": 313, ""name"": ""ground pork"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 470, ""name"": ""doubanjiang"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 163, ""name"": ""soy sauce"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 3.0, ""serving_unit"": ""nos""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 236, ""name"": ""green onions"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 358, ""name"": ""sesame oil"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 305, ""name"": ""Cornstarch"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 188, ""name"": ""water"", ""quantity"": 1.0, ""serving_unit"": ""cup""}]","1. Drain and cube the tofu. Boil in salted water for 2-3 minutes and set aside.
2. In a pan, heat soy sauce and sesame oil. Add minced garlic and ginger, and sauté until fragrant.
3. Add ground pork and doubanjiang, cook until the pork is browned.
4. Gently stir in the tofu and water, and simmer for 5 minutes.
5. Mix cornstarch with a little water to create a slurry, then add to the pan to thicken the sauce.
6. Garnish with chopped green onions and serve hot.",lunch,f,54.98,7.08,53.28,0.95,712.90,6.14,118.58,913.83,938.71,346.86,2.03
